,fdr,tpr,fpr,shd,false_pos,false_neg,reserved_edges,pred_size,true_size,timing,causal_mech,dataset,dataset_name,dataset_index,algo
0,0.5652173913043478,0.7142857142857143,0.9285714285714286,15,11,2,2,23,14,19.21369218826294,linear_mechanism,medium_no_issue_no_noise_2,medium_no_issue_no_noise,2,cam
0,0.7333333333333333,0.2857142857142857,0.7857142857142857,19,9,8,2,15,14,1.9482300281524658,linear_mechanism,medium_no_issue_no_noise_2,medium_no_issue_no_noise,2,notears
0,1.0,0.0,0.07142857142857142,15,1,14,0,1,14,1514.863095998764,linear_mechanism,medium_no_issue_no_noise_2,medium_no_issue_no_noise,2,rl_bic
0,0.4,0.21428571428571427,0.14285714285714285,13,2,11,0,5,14,2890.1796700954437,linear_mechanism,medium_no_issue_no_noise_2,medium_no_issue_no_noise,2,sam
0,0.7777777777777778,0.11764705882352941,0.6363636363636364,20,5,13,2,9,17,2.3064799308776855,linear_mechanism,medium_confounder_3,medium_confounder,3,gran_dag
0,0.0,0.0,0.0,17,0,17,0,0,17,3486.78804063797,linear_mechanism,medium_confounder_3,medium_confounder,3,dag_gnn
0,0.8518518518518519,0.23529411764705882,2.090909090909091,24,11,1,12,27,17,26.62474226951599,linear_mechanism,medium_confounder_3,medium_confounder,3,cam
0,0.42857142857142855,0.23529411764705882,0.2727272727272727,16,3,13,0,7,17,0.6730852127075195,linear_mechanism,medium_confounder_3,medium_confounder,3,notears
0,0.0,0.0,0.0,17,0,17,0,0,17,1557.1922342777252,linear_mechanism,medium_confounder_3,medium_confounder,3,rl_bic
0,0.0,0.058823529411764705,0.0,16,0,16,0,1,17,2886.5973653793335,linear_mechanism,medium_confounder_3,medium_confounder,3,sam
0,0.6666666666666666,0.2857142857142857,0.5714285714285714,17,7,9,1,12,14,2.3236074447631836,linear_mechanism,medium_selection_bias_2,medium_selection_bias,2,gran_dag
0,1.0,0.0,0.07142857142857142,15,1,14,0,1,14,3692.146529197693,linear_mechanism,medium_selection_bias_2,medium_selection_bias,2,dag_gnn
0,0.64,0.6428571428571429,1.1428571428571428,17,12,1,4,25,14,23.760525941848755,linear_mechanism,medium_selection_bias_2,medium_selection_bias,2,cam
0,0.6666666666666666,0.21428571428571427,0.42857142857142855,17,6,11,0,9,14,1.6873834133148193,linear_mechanism,medium_selection_bias_2,medium_selection_bias,2,notears
0,1.0,0.0,0.07142857142857142,15,1,14,0,1,14,1509.1124980449677,linear_mechanism,medium_selection_bias_2,medium_selection_bias,2,rl_bic
0,0.5,0.07142857142857142,0.07142857142857142,14,1,13,0,2,14,2888.27334356308,linear_mechanism,medium_selection_bias_2,medium_selection_bias,2,sam
0,0.2857142857142857,0.2777777777777778,0.2,15,2,13,0,7,18,2.288785219192505,linear_mechanism,medium_unfaithful_2,medium_unfaithful,2,gran_dag
0,1.0,0.0,0.1,19,1,18,0,1,18,3045.3589034080505,linear_mechanism,medium_unfaithful_2,medium_unfaithful,2,dag_gnn
0,0.47619047619047616,0.6111111111111112,1.0,12,5,2,5,21,18,21.950103998184204,linear_mechanism,medium_unfaithful_2,medium_unfaithful,2,cam
0,0.8,0.1111111111111111,0.8,19,3,11,5,10,18,1.9527928829193115,linear_mechanism,medium_unfaithful_2,medium_unfaithful,2,notears
0,1.0,0.0,0.2,19,2,18,0,2,18,1510.4498765468597,linear_mechanism,medium_unfaithful_2,medium_unfaithful,2,rl_bic
0,0.5,0.1111111111111111,0.2,17,1,15,1,4,18,2835.695293903351,linear_mechanism,medium_unfaithful_2,medium_unfaithful,2,sam
