,fdr,tpr,fpr,shd,false_pos,false_neg,reserved_edges,pred_size,true_size,timing,causal_mech,dataset,dataset_name,dataset_index,algo
0,0.15384615384615385,0.3793103448275862,0.125,20,2,18,0,13,29,2.3087730407714844,gp_mix_mechanism,medium_unfaithful_2,medium_unfaithful,2,gran_dag
0,0.4166666666666667,0.4827586206896552,0.625,24,9,14,1,24,29,3261.0087728500366,gp_mix_mechanism,medium_unfaithful_2,medium_unfaithful,2,dag_gnn
0,0.9666666666666667,0.034482758620689655,1.8125,39,11,11,18,30,29,7023.64261174202,gp_mix_mechanism,medium_unfaithful_2,medium_unfaithful,2,rl_bic
0,0.35294117647058826,0.7586206896551724,0.75,15,9,4,3,34,29,3312.2369816303253,gp_mix_mechanism,medium_unfaithful_2,medium_unfaithful,2,sam
0,0.0,0.07407407407407407,0.0,25,0,25,0,2,27,2.314988851547241,mix_mechanism,medium_unfaithful_3,medium_unfaithful,3,gran_dag
0,0.5714285714285714,0.2222222222222222,0.4444444444444444,27,6,19,2,14,27,4828.986452102661,mix_mechanism,medium_unfaithful_3,medium_unfaithful,3,dag_gnn
0,0.8666666666666667,0.07407407407407407,0.7222222222222222,31,6,18,7,15,27,7090.778922080994,mix_mechanism,medium_unfaithful_3,medium_unfaithful,3,rl_bic
0,0.5,0.37037037037037035,0.5555555555555556,23,6,13,4,20,27,3329.460590362549,mix_mechanism,medium_unfaithful_3,medium_unfaithful,3,sam
0,0.5,0.21875,0.5384615384615384,28,3,21,4,14,32,2.2812540531158447,mix_mechanism,medium_selection_bias_3,medium_selection_bias,3,gran_dag
0,0.4,0.1875,0.3076923076923077,29,3,25,1,10,32,4293.31800198555,mix_mechanism,medium_selection_bias_3,medium_selection_bias,3,dag_gnn
0,0.8181818181818182,0.0625,0.6923076923076923,33,3,24,6,11,32,7162.042010545731,mix_mechanism,medium_selection_bias_3,medium_selection_bias,3,rl_bic
0,0.6666666666666666,0.25,1.2307692307692308,31,7,15,9,24,32,3321.2929265499115,mix_mechanism,medium_selection_bias_3,medium_selection_bias,3,sam
0,0.5,0.15625,0.38461538461538464,30,3,25,2,10,32,2.3039896488189697,mix_mechanism,medium_unfaithful_1,medium_unfaithful,1,gran_dag
0,0.5,0.0625,0.15384615384615385,31,1,29,1,4,32,5045.527571678162,mix_mechanism,medium_unfaithful_1,medium_unfaithful,1,dag_gnn
0,0.7142857142857143,0.0625,0.38461538461538464,33,3,28,2,7,32,7159.759830713272,mix_mechanism,medium_unfaithful_1,medium_unfaithful,1,rl_bic
0,0.5,0.34375,0.8461538461538461,26,6,16,5,22,32,3324.5061326026917,mix_mechanism,medium_unfaithful_1,medium_unfaithful,1,sam
0,0.2,0.13793103448275862,0.0625,25,0,24,1,5,29,2.3272151947021484,mix_mechanism,medium_confounder_1,medium_confounder,1,gran_dag
0,0.25,0.10344827586206896,0.0625,26,0,25,1,4,29,4244.296768426895,mix_mechanism,medium_confounder_1,medium_confounder,1,dag_gnn
0,0.3333333333333333,0.06896551724137931,0.0625,27,0,26,1,3,29,7199.252245664597,mix_mechanism,medium_confounder_1,medium_confounder,1,rl_bic
0,0.30434782608695654,0.5517241379310345,0.4375,18,5,11,2,23,29,3325.7096252441406,mix_mechanism,medium_confounder_1,medium_confounder,1,sam
0,0.8,0.0625,0.6153846153846154,31,1,23,7,10,32,2.326962471008301,mix_mechanism,medium_confounder_2,medium_confounder,2,gran_dag
0,1.0,0.0,0.9230769230769231,35,3,23,9,12,32,3898.4614000320435,mix_mechanism,medium_confounder_2,medium_confounder,2,dag_gnn
0,0.38461538461538464,0.25,0.38461538461538464,27,3,22,2,13,32,7180.150842905045,mix_mechanism,medium_confounder_2,medium_confounder,2,rl_bic
0,1.0,0.0,0.7692307692307693,34,2,24,8,10,32,3314.038269996643,mix_mechanism,medium_confounder_2,medium_confounder,2,sam
0,0.3333333333333333,0.1111111111111111,0.2222222222222222,32,0,30,2,6,36,2.316801071166992,mix_mechanism,medium_selection_bias_1,medium_selection_bias,1,gran_dag
0,0.3333333333333333,0.05555555555555555,0.1111111111111111,34,0,33,1,3,36,4266.506152629852,mix_mechanism,medium_selection_bias_1,medium_selection_bias,1,dag_gnn
0,0.3333333333333333,0.05555555555555555,0.1111111111111111,34,0,33,1,3,36,7147.706086158752,mix_mechanism,medium_selection_bias_1,medium_selection_bias,1,rl_bic
0,0.25,0.16666666666666666,0.2222222222222222,30,0,28,2,8,36,3323.6606805324554,mix_mechanism,medium_selection_bias_1,medium_selection_bias,1,sam
0,1.0,0.0,0.2222222222222222,28,1,24,3,4,27,2.313422679901123,mix_mechanism,medium_confounder_3,medium_confounder,3,gran_dag
0,1.0,0.0,0.1111111111111111,27,0,25,2,2,27,4875.247388601303,mix_mechanism,medium_confounder_3,medium_confounder,3,dag_gnn
0,1.0,0.0,0.1111111111111111,27,0,25,2,2,27,7135.9867470264435,mix_mechanism,medium_confounder_3,medium_confounder,3,rl_bic
0,0.6363636363636364,0.14814814814814814,0.3888888888888889,24,1,17,6,11,27,3312.564257621765,mix_mechanism,medium_confounder_3,medium_confounder,3,sam
0,0.2222222222222222,0.22580645161290322,0.14285714285714285,24,0,22,2,9,31,2.3151726722717285,mix_mechanism,medium_selection_bias_2,medium_selection_bias,2,gran_dag
0,0.6666666666666666,0.03225806451612903,0.14285714285714285,30,0,28,2,3,31,4297.187363624573,mix_mechanism,medium_selection_bias_2,medium_selection_bias,2,dag_gnn
0,1.0,0.0,0.21428571428571427,31,0,28,3,3,31,7160.713145017624,mix_mechanism,medium_selection_bias_2,medium_selection_bias,2,rl_bic
0,0.6666666666666666,0.06451612903225806,0.2857142857142857,29,0,25,4,6,31,3285.8151664733887,mix_mechanism,medium_selection_bias_2,medium_selection_bias,2,sam
0,0.4444444444444444,0.3448275862068966,0.5,22,3,14,5,18,29,2.3127951622009277,mix_mechanism,medium_unfaithful_2,medium_unfaithful,2,gran_dag
0,1.0,0.0,0.0625,30,1,29,0,1,29,4495.217764854431,mix_mechanism,medium_unfaithful_2,medium_unfaithful,2,dag_gnn
0,1.0,0.0,0.0625,30,1,29,0,1,29,7143.503724575043,mix_mechanism,medium_unfaithful_2,medium_unfaithful,2,rl_bic
0,0.3333333333333333,0.4827586206896552,0.4375,18,3,11,4,21,29,3318.2831134796143,mix_mechanism,medium_unfaithful_2,medium_unfaithful,2,sam
